authorDisplayName,authorProfileImageUrl,authorChannelUrl,authorChannelId,channelId,videoId,textDisplay,textOriginal,parentId,canRate,viewerRating,likeCount,moderationStatus,publishedAt,updatedAt
Habibrahman Momand,https://yt3.ggpht.com/ytc/APkrFKbfpmMLXkVvUXI6G9V8z-I8FQtnQt9BK6ZU3Xpjus91-4ABmNPTVEzs2rPwKo69=s48-c-k-c0x00ffffff-no-rj,http://www.youtube.com/channel/UC5kwaxOgJ5N6nc4Q_9SNLMQ,{'value': 'UC5kwaxOgJ5N6nc4Q_9SNLMQ'},UCAQg09FkoobmLquNNoO4ulg,MiebCHmiszs,Hi my name is lima from afghanistan i am very thankful from you because i learn too much english from you i am female 16 years old in afghanistan we can not go to school so i follow you i wanna be your friend again thanks for helping me,Hi my name is lima from afghanistan i am very thankful from you because i learn too much english from you i am female 16 years old in afghanistan we can not go to school so i follow you i wanna be your friend again thanks for helping me,,True,none,0,,2023-09-29T07:47:15Z,2023-09-29T07:47:15Z
Sameer Najam,https://yt3.ggpht.com/ytc/APkrFKbG9FKVBfQUi8vg8qXKd4zJS6M5nbP4hGQnRxz4YAU=s48-c-k-c0x00ffffff-no-rj,http://www.youtube.com/channel/UCSjdvukV-DGy4AKXH7Fm4tg,{'value': 'UCSjdvukV-DGy4AKXH7Fm4tg'},UCAQg09FkoobmLquNNoO4ulg,BjdujZKbIaQ,I&#39;m Pakistani 🇵🇰,I'm Pakistani 🇵🇰,,True,none,0,,2023-09-29T07:33:40Z,2023-09-29T07:33:40Z
☆The_flying_potato~,https://yt3.ggpht.com/fRLXVd9OWdbwz3Qsf9tJo2x5bViHi-f_E-0wnyZwrTLx1JVu1Y1Szwi9KKgrgWhD__CcRmIYLNI=s48-c-k-c0x00ffffff-no-rj,http://www.youtube.com/channel/UC-KGel6Kb6JLE_j2uZOP1Gg,{'value': 'UC-KGel6Kb6JLE_j2uZOP1Gg'},UCAQg09FkoobmLquNNoO4ulg,ct_9X-gwKMs,I speak both💀💀,I speak both💀💀,,True,none,0,,2023-09-29T07:21:02Z,2023-09-29T07:21:02Z
Franck Tshitenge,https://yt3.ggpht.com/12Ycayy7d0TlRiCrr6kRYLSN9FPDoK1rbJ6DSW6rpnMTQFd1bMjTIg18ewHx77AtlhYTC1N_Y2w=s48-c-k-c0x00ffffff-no-rj,http://www.youtube.com/channel/UC55syXAf09FV7uaDNG_QLYw,{'value': 'UC55syXAf09FV7uaDNG_QLYw'},UCAQg09FkoobmLquNNoO4ulg,Y-IKnHsBbcA,"Hey ! Marina ! Thanks for this attractive content! By the way is have a question you&#39;ve said at the and of your video that we got to drop the idea of sounding perfect! I&#39;m not so with you i. This point, because we&#39;re learning in order to sound better than before as the time goes by. Hope you&#39;re going to answer my question!!!","Hey ! Marina ! Thanks for this attractive content! By the way is have a question you've said at the and of your video that we got to drop the idea of sounding perfect! I'm not so with you i. This point, because we're learning in order to sound better than before as the time goes by. Hope you're going to answer my question!!!",,True,none,0,,2023-09-29T07:02:38Z,2023-09-29T07:02:38Z
Ramesh Dhanasekaran,https://yt3.ggpht.com/ytc/APkrFKYCPckyFHvY4G0ARekw2M25dpkz6ykFpMFbdXyZ1I5WHr7wQxHps8BYH7cuRQkz=s48-c-k-c0x00ffffff-no-rj,http://www.youtube.com/channel/UC6mY_Z7vCNDkvSq532xFSrg,{'value': 'UC6mY_Z7vCNDkvSq532xFSrg'},UCAQg09FkoobmLquNNoO4ulg,QXVzmzhxWWc,The fantastic explanation for each preposition when to use and your teaching is mind-blowing and not boring at all.  I am following all the videos and improving my communication. Thanks and finally want to say you look awesome and gorgeous.!,The fantastic explanation for each preposition when to use and your teaching is mind-blowing and not boring at all.  I am following all the videos and improving my communication. Thanks and finally want to say you look awesome and gorgeous.!,,True,none,0,,2023-09-29T06:54:24Z,2023-09-29T06:54:24Z
Agustin Aredes,https://yt3.ggpht.com/ytc/APkrFKY6V_0zRnLM5QDhlyyGmppXHIec32uJA5f3NsV94w=s48-c-k-c0x00ffffff-no-rj,http://www.youtube.com/channel/UCIS_IJ1sZTn0aZf_lDk5Ffg,{'value': 'UCIS_IJ1sZTn0aZf_lDk5Ffg'},UCAQg09FkoobmLquNNoO4ulg,Xf0_eAAufQs,a professional soccer player in USA,a professional soccer player in USA,,True,none,0,,2023-09-29T06:38:13Z,2023-09-29T06:38:13Z
Nick Harris,https://yt3.ggpht.com/ytc/APkrFKaHOVTaJBmuUyamrDz2Ne2cRFyVaOL7tv-YtJ9ntdFst4xjzEAtS-3kI64lBIwb=s48-c-k-c0x00ffffff-no-rj,http://www.youtube.com/channel/UCQRxE6H165whXn0ZpXkgRRw,{'value': 'UCQRxE6H165whXn0ZpXkgRRw'},UCAQg09FkoobmLquNNoO4ulg,ct_9X-gwKMs,I’m definitely British 🇬🇧,I’m definitely British 🇬🇧,,True,none,0,,2023-09-29T06:29:29Z,2023-09-29T06:29:29Z
Aslam Kurd,https://yt3.ggpht.com/ytc/APkrFKbXnb_HgyvZtWmMT2mYI9lhBz7gnjVMsZQjLjD8WwRwY1urqTWionHXQ1fu5zk7=s48-c-k-c0x00ffffff-no-rj,http://www.youtube.com/channel/UCRQFwFBCCzAwABR5IPDzwrg,{'value': 'UCRQFwFBCCzAwABR5IPDzwrg'},UCAQg09FkoobmLquNNoO4ulg,v7hz64aVcRw,I&#39;m stressed out,I'm stressed out,,True,none,0,,2023-09-29T06:24:27Z,2023-09-29T06:24:27Z
shaista Rasheed,https://yt3.ggpht.com/ytc/APkrFKaZXJeCdi3ycwKJ9Ca9qWHSIedQ1gqJYczHcg=s48-c-k-c0x00ffffff-no-rj,http://www.youtube.com/channel/UCUmmH_QBiqlQLwyHXKMlUZw,{'value': 'UCUmmH_QBiqlQLwyHXKMlUZw'},UCAQg09FkoobmLquNNoO4ulg,Xf0_eAAufQs,Mam I want to learn English with you ...what is the registration process and fee?,Mam I want to learn English with you ...what is the registration process and fee?,,True,none,0,,2023-09-29T06:19:16Z,2023-09-29T06:19:16Z
Bohtuht Leygman,https://yt3.ggpht.com/LzIOe7heBXv-741hP54W618k1NRp9nVh803Azve-Nndzdncg9fxkTFhlWJSnkfWjiOCyVuJgDw=s48-c-k-c0x00ffffff-no-rj,http://www.youtube.com/channel/UCry2zXGvPdG-TGHYvjpkONw,{'value': 'UCry2zXGvPdG-TGHYvjpkONw'},UCAQg09FkoobmLquNNoO4ulg,jU3bd_vTJdk,👍👍,👍👍,,True,none,0,,2023-09-29T05:59:11Z,2023-09-29T05:59:11Z
Learning is Fun,https://yt3.ggpht.com/MNcJXoTLX88lHcQidlJKVPcPGblXd9sDPFwrZg-I7u1f9R80-ZSi14Gi6MmFDOVRdM2evcyfqg=s48-c-k-c0x00ffffff-no-rj,http://www.youtube.com/channel/UC8Q6gf0w_f5XrhVdKAcWyyA,{'value': 'UC8Q6gf0w_f5XrhVdKAcWyyA'},UCAQg09FkoobmLquNNoO4ulg,jU3bd_vTJdk,Your channel is quite informative,Your channel is quite informative,,True,none,0,,2023-09-29T05:32:53Z,2023-09-29T05:32:53Z
Learning is Fun,https://yt3.ggpht.com/MNcJXoTLX88lHcQidlJKVPcPGblXd9sDPFwrZg-I7u1f9R80-ZSi14Gi6MmFDOVRdM2evcyfqg=s48-c-k-c0x00ffffff-no-rj,http://www.youtube.com/channel/UC8Q6gf0w_f5XrhVdKAcWyyA,{'value': 'UC8Q6gf0w_f5XrhVdKAcWyyA'},UCAQg09FkoobmLquNNoO4ulg,jU3bd_vTJdk,British is a complicated language as compared to American ...,British is a complicated language as compared to American ...,,True,none,0,,2023-09-29T05:31:52Z,2023-09-29T05:31:52Z
linson antony,https://yt3.ggpht.com/ytc/APkrFKYJlX5BceIbHK57yoUGblwBDMn4peElQaVkdQ=s48-c-k-c0x00ffffff-no-rj,http://www.youtube.com/channel/UC2FS8uFB5hAJFOBs3jo46Zw,{'value': 'UC2FS8uFB5hAJFOBs3jo46Zw'},UCAQg09FkoobmLquNNoO4ulg,FzMd_pFzBdw,Thank you so much for this meditation. I love it ❤️,Thank you so much for this meditation. I love it ❤️,,True,none,0,,2023-09-29T05:19:39Z,2023-09-29T05:19:39Z
Lolita Alex,https://yt3.ggpht.com/ytc/APkrFKat4VDlz8Ngcxffnq5eWD4JSTekCgYzrKP1G507PBQVL7VcdvWz8kL8xMa6q22p=s48-c-k-c0x00ffffff-no-rj,http://www.youtube.com/channel/UCx9qJDJGtL8Db-AH3ep5Cxg,{'value': 'UCx9qJDJGtL8Db-AH3ep5Cxg'},UCAQg09FkoobmLquNNoO4ulg,7og3c1WleZY,is there anyone who can tell the level of my english ?<br>i got correct 19,"is there anyone who can tell the level of my english ?
i got correct 19",,True,none,0,,2023-09-29T05:08:40Z,2023-09-29T05:08:40Z
Islombek Ikromov,https://yt3.ggpht.com/ytc/APkrFKbXRfP7DyP0UVYeDd54dLyeorlchu4pr-ny8sDYQQ=s48-c-k-c0x00ffffff-no-rj,http://www.youtube.com/channel/UCQEGs3P7jkNHY1vNA9ZCNcw,{'value': 'UCQEGs3P7jkNHY1vNA9ZCNcw'},UCAQg09FkoobmLquNNoO4ulg,o6VtmK7aE4Y,In our country Pigs fly = Camel&#39;s tail touches the ground,In our country Pigs fly = Camel's tail touches the ground,,True,none,0,,2023-09-29T04:37:57Z,2023-09-29T04:37:57Z
Vishal Patel,https://yt3.ggpht.com/ytc/APkrFKbncWZmIpVQYXlO_6veRQO0OfXcuMCE_Y0WY-yyZIVnSnu1eGS0YWQNTBCL3X8Z=s48-c-k-c0x00ffffff-no-rj,http://www.youtube.com/channel/UCLhFhBNcWsr2sLM1BrbSnTQ,{'value': 'UCLhFhBNcWsr2sLM1BrbSnTQ'},UCAQg09FkoobmLquNNoO4ulg,DsDxoru2vSw,I love you medam I m sorry but really I feel you nice your speak English 😊 I m sorry but 😅,I love you medam I m sorry but really I feel you nice your speak English 😊 I m sorry but 😅,,True,none,0,,2023-09-29T04:34:18Z,2023-09-29T04:34:18Z
Kilo,https://yt3.ggpht.com/ytc/APkrFKab4c4nft28MMnPMYWzi0hQgv2vWToB0rKvKnauiFzLosdTiRVb9ooD7aRZ3fxo=s48-c-k-c0x00ffffff-no-rj,http://www.youtube.com/channel/UCvpOduO_xGbpnWzghKvDNRA,{'value': 'UCvpOduO_xGbpnWzghKvDNRA'},UCAQg09FkoobmLquNNoO4ulg,bIifZ38Qobo,This girl is a joke,This girl is a joke,,True,none,0,,2023-09-29T04:29:40Z,2023-09-29T04:29:40Z
GJ KYT,https://yt3.ggpht.com/ytc/APkrFKZNgypiaOXlpJ5MKjHZ1Uz0VOTP4TIBeokgTsj6=s48-c-k-c0x00ffffff-no-rj,http://www.youtube.com/channel/UCAFYu_dN6zD2xbPcu-gICgQ,{'value': 'UCAFYu_dN6zD2xbPcu-gICgQ'},UCAQg09FkoobmLquNNoO4ulg,jU3bd_vTJdk,Posh Nappy💀💀💀,Posh Nappy💀💀💀,,True,none,28,,2023-09-29T04:14:36Z,2023-09-29T04:14:36Z
Eldy Espiel,https://yt3.ggpht.com/ytc/APkrFKbtmJegy-oiClKyUBrKpBqv7Ctf2uU8Jnp24xxhh8PQ1Xf_DpRwmhbSNmSuZtly=s48-c-k-c0x00ffffff-no-rj,http://www.youtube.com/channel/UCQVUlZftf8dolzMCGcmL83Q,{'value': 'UCQVUlZftf8dolzMCGcmL83Q'},UCAQg09FkoobmLquNNoO4ulg,BjdujZKbIaQ,Philippines,Philippines,,True,none,0,,2023-09-29T03:41:40Z,2023-09-29T03:41:40Z
Abdi Farit,https://yt3.ggpht.com/ytc/APkrFKYldd0tN3EUFVnWQlFhK3hQLsaNj7F8yGoisvekZQ=s48-c-k-c0x00ffffff-no-rj,http://www.youtube.com/channel/UCazFTPLPtTf2cDwULt1DLqA,{'value': 'UCazFTPLPtTf2cDwULt1DLqA'},UCAQg09FkoobmLquNNoO4ulg,7scvMOFBImA,Linguamrina my favourite teacher,Linguamrina my favourite teacher,,True,none,0,,2023-09-29T03:00:56Z,2023-09-29T03:00:56Z
Anasuya Patra,https://yt3.ggpht.com/ytc/APkrFKYkATZUCzyesx76uSxe6sakGoveec_9OOhwU_hYAnTsKV7SHsea7ZAI0WY1tYb0=s48-c-k-c0x00ffffff-no-rj,http://www.youtube.com/channel/UC2oQy25iG8djLivjUV-sRtQ,{'value': 'UC2oQy25iG8djLivjUV-sRtQ'},UCAQg09FkoobmLquNNoO4ulg,MdUqkDA1jhE,You don&#39;t know how to share a link,You don't know how to share a link,,True,none,1,,2023-09-29T02:44:21Z,2023-09-29T02:44:21Z
Maze Corner,https://yt3.ggpht.com/grHyuYpc2EP47dKrVMlyf2q2U2nIw-w87ekp_Pn-171-EjFc3_ePNvQ5_5zHY93SICV89TpVtw=s48-c-k-c0x00ffffff-no-rj,http://www.youtube.com/channel/UCRoMyGMvR7BBR-LSZ5EacUg,{'value': 'UCRoMyGMvR7BBR-LSZ5EacUg'},UCAQg09FkoobmLquNNoO4ulg,jU3bd_vTJdk,Woah marina’s British accent ! 😄❤️,Woah marina’s British accent ! 😄❤️,,True,none,6,,2023-09-29T02:33:31Z,2023-09-29T02:33:31Z
Eliseo Zamora,https://yt3.ggpht.com/ytc/APkrFKYtfb3QjXAwq58BUYpQhG8cdPYkDZqb8e4DlHZpWA=s48-c-k-c0x00ffffff-no-rj,http://www.youtube.com/channel/UC1XIXAob2j499Hl74QSMNHw,{'value': 'UC1XIXAob2j499Hl74QSMNHw'},UCAQg09FkoobmLquNNoO4ulg,cyaKqd6wbIM,You single?,You single?,,True,none,1,,2023-09-29T01:40:36Z,2023-09-29T01:40:36Z
Orilzo Tozan,https://yt3.ggpht.com/ytc/APkrFKYC2p0teJmIoTM9nkbswOGt3xYi7jaY9oEpW7P82Q=s48-c-k-c0x00ffffff-no-rj,http://www.youtube.com/channel/UClAOt9XxBO3jSskUS-14q0g,{'value': 'UClAOt9XxBO3jSskUS-14q0g'},UCAQg09FkoobmLquNNoO4ulg,Y-IKnHsBbcA,I love LIly Allen too🤩,I love LIly Allen too🤩,,True,none,1,,2023-09-29T00:50:07Z,2023-09-29T00:50:07Z
E.I.J,https://yt3.ggpht.com/FdLUFy820XWg8JyZjraXxKqyShWCcWBbj2g5BB6dGReFN-qHcsR8FA6Da-n5SpWF9EFvBSeYuVc=s48-c-k-c0x00ffffff-no-rj,http://www.youtube.com/channel/UCPECxfnaRRxWxYwb5678HXA,{'value': 'UCPECxfnaRRxWxYwb5678HXA'},UCAQg09FkoobmLquNNoO4ulg,vYDZAdu5VBY,Hi marina <br>I&#39;m an Egyptian and I wanna thank u so much<br>I really learned alot from u <br>And you were my inspiration to create my YouTube channel <br>For teaching English <br>Thank u so much marina ❤,"Hi marina 
I'm an Egyptian and I wanna thank u so much
I really learned alot from u 
And you were my inspiration to create my YouTube channel 
For teaching English 
Thank u so much marina ❤",,True,none,0,,2023-09-29T00:31:26Z,2023-09-29T00:31:26Z
JustMyselfForever,https://yt3.ggpht.com/eiICfZKtcSsmI3-sokxKje-gSYXJ0tpSSWSyAD1IflUcDsyBRPwrKkEth8ogAu9dPAMy6Jg3Axo=s48-c-k-c0x00ffffff-no-rj,http://www.youtube.com/channel/UCkuq2pnDULVATi8W-1sT4LQ,{'value': 'UCkuq2pnDULVATi8W-1sT4LQ'},UCAQg09FkoobmLquNNoO4ulg,ndJ7JGXwQzQ,She&#39;s annoying,She's annoying,,True,none,0,,2023-09-29T00:30:07Z,2023-09-29T00:30:07Z
Lily Byron,https://yt3.ggpht.com/KrTjFb5BEG1gNVlCmY1mpFJBvSFIFOhOVa1PzvIfw9AK0doq6RhAlX_7xVebyRTilVB8Q88C=s48-c-k-c0x00ffffff-no-rj,http://www.youtube.com/channel/UCifTVThcKZPBwpoNVWde8PQ,{'value': 'UCifTVThcKZPBwpoNVWde8PQ'},UCAQg09FkoobmLquNNoO4ulg,ct_9X-gwKMs,me seeing the eggplant and thinking something way worse,me seeing the eggplant and thinking something way worse,,True,none,0,,2023-09-29T00:10:39Z,2023-09-29T00:10:39Z
Tatyana Andreeva,https://yt3.ggpht.com/mRdddXRx_qsti4Quj6PUg16Lh6SbLWbuOD6WaHInm8E-IaTaYDet8CuuV9NQMFGM-MNoS969rFM=s48-c-k-c0x00ffffff-no-rj,http://www.youtube.com/channel/UCOiqnFUzw9NQrVl5ilIpG2g,{'value': 'UCOiqnFUzw9NQrVl5ilIpG2g'},UCAQg09FkoobmLquNNoO4ulg,Xf0_eAAufQs,"I&#39;m crying, thanks for support. ❤<br>I&#39; m dreaming to make travel video make new friends, I want to write songs.  I want to be able to contact the whole world.","I'm crying, thanks for support. ❤
I' m dreaming to make travel video make new friends, I want to write songs.  I want to be able to contact the whole world.",,True,none,0,,2023-09-29T00:10:17Z,2023-09-29T00:10:17Z
LeRoy Jenkinz,https://yt3.ggpht.com/ytc/APkrFKZDZ4h26CTzytB1xDTM3lGCb2XbrM15DJzVAQU5GHL5B1qIdoOAKsCrlRUUa29y=s48-c-k-c0x00ffffff-no-rj,http://www.youtube.com/channel/UCoicyQdG8XXVe2zB4GG9W4A,{'value': 'UCoicyQdG8XXVe2zB4GG9W4A'},UCAQg09FkoobmLquNNoO4ulg,BjdujZKbIaQ,American: you&#39;re sexy AF girl. British: You&#39;re really quite lovely 😍 Merican BTW,American: you're sexy AF girl. British: You're really quite lovely 😍 Merican BTW,,True,none,0,,2023-09-28T23:11:48Z,2023-09-28T23:11:48Z
anoic info,https://yt3.ggpht.com/ytc/APkrFKZrAptxTrOEtgTUqf05XnKyjGofdVYH257vAQ=s48-c-k-c0x00ffffff-no-rj,http://www.youtube.com/channel/UCh_uOTW8PXOBfklnHM-w89g,{'value': 'UCh_uOTW8PXOBfklnHM-w89g'},UCAQg09FkoobmLquNNoO4ulg,Y-IKnHsBbcA,"Your English is good, but it certainly does not flow like an American born speaker.  It sounds really stiff.   It sounds like you are forcing some kind of American accent.  I know foreign born Americans who have heavy accents but get the flow of American English. Actually, Americans would be more impressed with foreign born English speakers who try to learn American idioms reasonably well (as it shows you are trying to learn the culture) rather than getting a good accent but talking conversationally like you never left your native country. Seriously learn some idioms correctly and Americans will be impressed. We expect foreigners to have accents, even thick accents. It&#39;s not a problem.","Your English is good, but it certainly does not flow like an American born speaker.  It sounds really stiff.   It sounds like you are forcing some kind of American accent.  I know foreign born Americans who have heavy accents but get the flow of American English. Actually, Americans would be more impressed with foreign born English speakers who try to learn American idioms reasonably well (as it shows you are trying to learn the culture) rather than getting a good accent but talking conversationally like you never left your native country. Seriously learn some idioms correctly and Americans will be impressed. We expect foreigners to have accents, even thick accents. It's not a problem.",,True,none,0,,2023-09-28T23:11:23Z,2023-09-28T23:11:23Z
Irene CamargoMacedo,https://yt3.ggpht.com/ytc/APkrFKaCj8x4ugcKnOd4IqsWORnMkedV6hihWVNNew=s48-c-k-c0x00ffffff-no-rj,http://www.youtube.com/channel/UCvRco0-DNdp4w83mQ7GEmmw,{'value': 'UCvRco0-DNdp4w83mQ7GEmmw'},UCAQg09FkoobmLquNNoO4ulg,jU3bd_vTJdk,❤❤❤❤🥰🥰🥰🥰,❤❤❤❤🥰🥰🥰🥰,,True,none,0,,2023-09-28T22:37:51Z,2023-09-28T22:37:51Z
warda alnargs,https://yt3.ggpht.com/ytc/APkrFKZRU5wkFsoFZVDohLLprv1xVX4vBPC2iYGGZ1gx=s48-c-k-c0x00ffffff-no-rj,http://www.youtube.com/channel/UCHPLYgouVcyKzLbUM5Sf0og,{'value': 'UCHPLYgouVcyKzLbUM5Sf0og'},UCAQg09FkoobmLquNNoO4ulg,BjdujZKbIaQ,what zucchini its cucumber but zucchini its very deffrent to this,what zucchini its cucumber but zucchini its very deffrent to this,,True,none,0,,2023-09-28T22:31:54Z,2023-09-28T22:31:54Z
Morgan Ohiwal,https://yt3.ggpht.com/ZiKuPMfvYgU1VqOu_N4w2lmiUV9WOUbfZTcigHXyIJYfckxGCFL0u781dW3ONHj6LUTx17BAdWM=s48-c-k-c0x00ffffff-no-rj,http://www.youtube.com/channel/UCn9kJc0IgXZBgf85YSONVug,{'value': 'UCn9kJc0IgXZBgf85YSONVug'},UCAQg09FkoobmLquNNoO4ulg,p9KWSh06Wuo,"hello marina, in a several day i have watch your video and im very interesting because my english is not fluently, i wish may wathching your video can make me better to the future and can speak fluently","hello marina, in a several day i have watch your video and im very interesting because my english is not fluently, i wish may wathching your video can make me better to the future and can speak fluently",,True,none,0,,2023-09-28T22:29:15Z,2023-09-28T22:29:15Z
John Auman,https://yt3.ggpht.com/ytc/APkrFKYABwbkSZRMDj2zQTR6RUfRC7NXXr6svahrOeaXdg=s48-c-k-c0x00ffffff-no-rj,http://www.youtube.com/channel/UC1T5qcFY31yAei-ucpd69Xg,{'value': 'UC1T5qcFY31yAei-ucpd69Xg'},UCAQg09FkoobmLquNNoO4ulg,BjdujZKbIaQ,"Cucumber, English cucumber","Cucumber, English cucumber",,True,none,0,,2023-09-28T21:11:18Z,2023-09-28T21:11:18Z
Cuerpo Sano mente sana vida sana,https://yt3.ggpht.com/ytc/APkrFKYMdqagL37Ifcyt6n6hkfJ7fTumkb4h8AVqZ6Vzt3P0MA58hCyXstLJ29CZid8B=s48-c-k-c0x00ffffff-no-rj,http://www.youtube.com/channel/UCN64DZvDf1kNuKw280ji6QA,{'value': 'UCN64DZvDf1kNuKw280ji6QA'},UCAQg09FkoobmLquNNoO4ulg,jU3bd_vTJdk,Fool,Fool,,True,none,0,,2023-09-28T20:49:50Z,2023-09-28T20:49:50Z
ItsnotLola,https://yt3.ggpht.com/mmq8VRs3tJetOsuPB5iSUUmDY3XpyILECTvIt6sSUZBhYbl8nNfN9rQyEi0pQT8uO32uDzwKsBA=s48-c-k-c0x00ffffff-no-rj,http://www.youtube.com/channel/UC_mDrplgYYLQjzJCb1M4ahg,{'value': 'UC_mDrplgYYLQjzJCb1M4ahg'},UCAQg09FkoobmLquNNoO4ulg,ct_9X-gwKMs,Lori 🚛 sweet🍬cookie🍪jumper(couldn’t find emoji)plum🍆😂,Lori 🚛 sweet🍬cookie🍪jumper(couldn’t find emoji)plum🍆😂,,True,none,0,,2023-09-28T20:38:20Z,2023-09-28T20:38:20Z
19MiraclesAreHere,https://yt3.ggpht.com/ytc/APkrFKawnAa0LV5dACgT_FY1IQddM9jPT8gpDmlxJZ8rSA=s48-c-k-c0x00ffffff-no-rj,http://www.youtube.com/channel/UCjZkQ1kExukJ6hYNRMjnlDA,{'value': 'UCjZkQ1kExukJ6hYNRMjnlDA'},UCAQg09FkoobmLquNNoO4ulg,yx4iiZHLZAs,Вот сейчас был шок! Axaxaxa!  Иисус любит вас. Спасибо! Спустя годы узнала разницу,Вот сейчас был шок! Axaxaxa!  Иисус любит вас. Спасибо! Спустя годы узнала разницу,,True,none,0,,2023-09-28T20:35:21Z,2023-09-28T20:35:21Z
Sushi Mit reis,https://yt3.ggpht.com/0fUHtwQ6HK7gf6HsIZ-mQi_jIti-6sOvbvlV1LoaSGkCU_oI5rNk4s-bD-X1YzXc_uU1G6BBWg=s48-c-k-c0x00ffffff-no-rj,http://www.youtube.com/channel/UC5Q5G8WxgJKFNKqwH4NxsWg,{'value': 'UC5Q5G8WxgJKFNKqwH4NxsWg'},UCAQg09FkoobmLquNNoO4ulg,ct_9X-gwKMs,I speak zerman because i am gernen but my english is amerikan,I speak zerman because i am gernen but my english is amerikan,,True,none,0,,2023-09-28T20:11:02Z,2023-09-28T20:11:02Z
ishtiaq ahmed,https://yt3.ggpht.com/ytc/APkrFKav-yRF9SYhFDu00J4waCA9EnystXUmehsRsA=s48-c-k-c0x00ffffff-no-rj,http://www.youtube.com/channel/UCT7yNxc5j_92FRoenEMqASQ,{'value': 'UCT7yNxc5j_92FRoenEMqASQ'},UCAQg09FkoobmLquNNoO4ulg,Qc45hxrgeqs,PAKISTAN,PAKISTAN,,True,none,0,,2023-09-28T19:56:15Z,2023-09-28T19:56:15Z
Simo Znaidi,https://yt3.ggpht.com/ytc/APkrFKZyCHI9FlRZtEhJzLP9ndMB5N5pWpA42YFBEjC_=s48-c-k-c0x00ffffff-no-rj,http://www.youtube.com/channel/UCvkfMzxUeKbXQF0-URUN61A,{'value': 'UCvkfMzxUeKbXQF0-URUN61A'},UCAQg09FkoobmLquNNoO4ulg,jU3bd_vTJdk,Not her knoking on the wall -💀,Not her knoking on the wall -💀,,True,none,5,,2023-09-28T19:45:53Z,2023-09-28T19:46:34Z
bb th,https://yt3.ggpht.com/ytc/APkrFKZDCnXYOD_6HdSjiirINxVyECUP1uxeHz7ruQ=s48-c-k-c0x00ffffff-no-rj,http://www.youtube.com/channel/UCOQLcSvXX7_NIduCB_h7FQw,{'value': 'UCOQLcSvXX7_NIduCB_h7FQw'},UCAQg09FkoobmLquNNoO4ulg,4T1NkAf7rG0,"Marina, you are not a teacher and have no right to teach anyone without CELTA and other certifications. Which you won&#39;t get because you are too busy fooling people for money. It&#39;s so easy to have editors and real teachers who will check text and your pronunciation and you even not doing it.","Marina, you are not a teacher and have no right to teach anyone without CELTA and other certifications. Which you won't get because you are too busy fooling people for money. It's so easy to have editors and real teachers who will check text and your pronunciation and you even not doing it.",,True,none,0,,2023-09-28T19:24:30Z,2023-09-28T19:24:30Z
TwinsTwin Twins,https://yt3.ggpht.com/ytc/APkrFKYkKe-ZhAUQ3WXHe2Dq4usLKKTrwaALi5sx7FWe7ettic9Kz8q9NeVIB3tBHFH2=s48-c-k-c0x00ffffff-no-rj,http://www.youtube.com/channel/UCbHGuVvHT-aa3p_SlGrvufQ,{'value': 'UCbHGuVvHT-aa3p_SlGrvufQ'},UCAQg09FkoobmLquNNoO4ulg,ct_9X-gwKMs,American,American,,True,none,0,,2023-09-28T19:12:55Z,2023-09-28T19:12:55Z
𝐘𝐨𝐮𝐫 𝐌𝐨𝐮𝐩𝐢𝐲𝐚🦋,https://yt3.ggpht.com/5GYYv5Zd_9GjhmDTdqgyEfC84Ats7csQUgiQj9hok6K1tJ2KJwegzyEsVhNfyT-P2T_5VhEFYBk=s48-c-k-c0x00ffffff-no-rj,http://www.youtube.com/channel/UCwaYJpcHt4O8UWclKcCQP2g,{'value': 'UCwaYJpcHt4O8UWclKcCQP2g'},UCAQg09FkoobmLquNNoO4ulg,Xf0_eAAufQs,My biggest dream in life is to be independent and help others...Fulfill my parents&#39; dreams...,My biggest dream in life is to be independent and help others...Fulfill my parents' dreams...,,True,none,0,,2023-09-28T19:05:52Z,2023-09-28T19:05:52Z
labrador,https://yt3.ggpht.com/KJKBcVVnCMF-FLnT9rwOxpiffRgv6ETXodRU4bK1UBItmGq1OtJEQv079ueQasRZXykmMx4Kuy0=s48-c-k-c0x00ffffff-no-rj,http://www.youtube.com/channel/UCtC6IhUgE3-PvaGzGIjFRIg,{'value': 'UCtC6IhUgE3-PvaGzGIjFRIg'},UCAQg09FkoobmLquNNoO4ulg,jU3bd_vTJdk,British and German accents are the GOAT 🗿,British and German accents are the GOAT 🗿,,True,none,0,,2023-09-28T19:00:14Z,2023-09-28T19:00:14Z
Juancho Con Datos,https://yt3.ggpht.com/pvOKyx9IQpPsjMyRHyp3zf1awu0F0eywOmp4oO2lUUXftGuFe-YWajpzy56tN-43NTY-G-HLDA=s48-c-k-c0x00ffffff-no-rj,http://www.youtube.com/channel/UCKf-KCo4VwgPHBGWHwvXSuA,{'value': 'UCKf-KCo4VwgPHBGWHwvXSuA'},UCAQg09FkoobmLquNNoO4ulg,vi4D9yHQDPk,Jajajaja,Jajajaja,,True,none,0,,2023-09-28T18:52:21Z,2023-09-28T18:52:21Z
